DOI,Title,Year,First author,Found in,OpenAlex API,Indexed in,is_oa,oa_status,oa_url,pdf url,cited by count,citation normalized percentile (value),Concepts,ISSN,Authors,APA reference,Abstract
10.1002/wps.21263,The current clinical approach to feeding and eating disorders aimed to increase personalization of management,2025,Ulrike Schmidt,,https://api.openalex.org/works?filter=doi:10.1002/wps.21263,,true,Bronze,https://doi.org/10.1002/wps.21263,,13,0.999933,"Medicine, Eating disorders, Personalization, Current (fluid), Psychiatry, World Wide Web, Computer science, Electrical engineering, Engineering",,"Ulrike Schmidt, Angélica Medeiros Claudino, Fernando Fernández‐Aranda, Katrin Elisabeth Giel, Jess Griffiths, Phillipa Hay, Youl‐Ri Kim, Jane Marshall, Nadia Micali, Alessio Maria Monteleone, Michiko Nakazato, Joanna Steinglass, Tracey Wade, Stephen A. Wonderlich, Stephan Zipfel, Karina L. Allen, Helen Sharpe","Schmidt, U., Claudino, A. M., Fernández‐Aranda, F., Giel, K. E., Griffiths, J., Hay, P., Kim, Y., Marshall, J., Micali, N., Monteleone, A. M., Nakazato, M., Steinglass, J., Wade, T., Wonderlich, S. A., Zipfel, S., Allen, K. L., & Sharpe, H. (2025). The current clinical approach to feeding and eating disorders aimed to increase personalization of management. . https://doi.org/10.1002/wps.21263","Feeding and eating disorders (FEDs) are a heterogeneous grouping of disorders at the mind-body interface, with typical onset from childhood into emerging adulthood. They occur along a spectrum of disordered eating and compensatory weight management behaviors, and from low to high body weight. Psychiatric comorbidities are the norm. In contrast to other major psychiatric disorders, first-line treatments for FEDs are mainly psychological and/or nutrition-focused, with medications playing a minor adjunctive role. Patients, carers and clinicians all have identified personalization of treatment as a priority. Yet, for all FEDs, the evidence base supporting this personalization is limited. Importantly, disordered eating and related behaviors can have serious physical consequences and may put the patient's life at risk. In these cases, immediate safety and risk management considerations may at least for a period need to be prioritized over other efforts at personalization of care. This paper systematically reviews several key domains that may be relevant to the characterization of the individual patient with a FED aimed at personalization of management. These domains include symptom profile, clinical subtypes, severity, clinical staging, physical complications and consequences, antecedent and concomitant psychiatric conditions, social functioning and quality of life, neurocognition, social cognition and emotion, dysfunctional cognitive schemata, personality traits, family history, early environmental exposures, recent environmental exposures, stigma, and protective factors. Where possible, validated assessment measures for use in clinical practice are identified. The limitations of the current evidence are pointed out, and possible directions for future research are highlighted. These also include novel and emerging approaches aimed at providing more fine-grained and sophisticated ways to personalize treatment of FEDs, such as those that utilize neurobiological markers. We additionally outline remote measurement technologies designed to delineate patients’ illness and recovery trajectories and facilitate development of novel intervention approaches. © 2025 World Psychiatric Association."
10.1016/j.bodyim.2024.101762,Experiences of body image in the gender non-binary community: A qualitative analysis,2024,Jaz Burstall,,https://api.openalex.org/works?filter=doi:10.1016/j.bodyim.2024.101762,,true,Hybrid,https://doi.org/10.1016/j.bodyim.2024.101762,,8,0.999956,"Transgender, Psychology, Gender dysphoria, Thematic analysis, Social psychology, Developmental psychology, Qualitative research, Binary opposition, Diversity (politics), Reflexivity, Gender studies, Sociology, Social science, Art, Literature, Anthropology, Psychoanalysis",,"Jaz Burstall, Kian Jin Tan, Xochitl de la Piedad Garcia, Joel Anderson","Burstall, J., Tan, K. J., Garcia, X. D. L. P., & Anderson, J. (2024). Experiences of body image in the gender non-binary community: a qualitative analysis. . https://doi.org/10.1016/j.bodyim.2024.101762","Body image concerns are prevalent within transgender communities – many transgender people engage in disordered eating to suppress or accentuate secondary sex characteristics and reduce gender dysphoria. However, this research has mostly been conducted with binary transgender people. Here, we examine how non-binary people experience and relate to their bodies. Semi-structured one-on-one interviews were conducted with 13 gender non-binary individuals living in Australia. Photo elicitation techniques were utilised, and the transcribed interview data were analysed using reflexive thematic analysis. Six themes were identified: Expansive Understandings of Body Image, Body Image can be Linked to Gender Dysphoria, Cultivating a Preferred Body can Lead to Gender Euphoria, Appreciating Diversity in Non-Binary Body Ideals, The Androgynous Body Ideal is not Universally Accepted, and Experiencing the Body as Functional rather than Aesthetic. The present findings highlight the diversity of experiences of body image for non-binary people. The non-binary concept of body image was found to be expansive, stressing various physical attributes involved in social gender recognition and physiological sources of gender dysphoria. Some participants valued gender-affirming medical intervention, others were accepting of their bodies as they are, attributing their body confidence to the process of affirming their non-binary gender. © 2024 The Authors"
10.1371/journal.pone.0323199,Compass—Canada’s first child psychiatry access program: Implementation and lessons learned,2025,Vivian W. L. Tsang,,https://api.openalex.org/works?filter=doi:10.1371/journal.pone.0323199,,true,Gold,https://doi.org/10.1371/journal.pone.0323199,,0,0.0,"Compass, Child and adolescent psychiatry, Medicine, Psychiatry, Library science, Computer science, Geography, Cartography",,"Vivian W. L. Tsang, Michelle CQ Lin, Natalie Huang, Sally Tsoi, Dora Juan Juan Hu, Shenna Sinclair, Priya Watson, S. Baer, Roberto B. Sassi","Tsang, V. W. L., Lin, M. C., Huang, N., Tsoi, S., Hu, D. J. J., Sinclair, S., Watson, P., Baer, S., & Sassi, R. B. (2025). Compass—canada’s first child psychiatry access program: implementation and lessons learned. . https://doi.org/10.1371/journal.pone.0323199","Background There is a lack of mental health and substance use providers for youth in BC, particularly in rural and remote areas. To address these gaps, Canada’s first child psychiatry access program, BC Children’s Hospital Compass Program, was developed in 2018 to support providers across the province in providing evidence-based mental health and substance use care to youth under 25. This article describes the program’s first five years and provides an overview of its creation, utilization, and clinical uses. Methods Quantitative data collected by the Compass Program from September 2018 through September 2023 were analyzed. Participation and utilization of the service by providers in the province were analyzed and descriptive statistics, including means with standard deviations for quantitative variables have been used to describe demographic and other medical factors related to participants. Findings A total of 2336 new providers have been enrolled since Compass’ inception. Number of clinical calls into Compass remained steady over the five-year period with an average of 1085 individual providers served per year. Service use is highest in Vancouver Coastal Region (27.3%), followed by Northern Health (21.4%), Interior (15.7%), Vancouver Island (14.5%), and Fraser (13.4%), and Yukon (0.3%). General practitioners make up over a third of all encounters (34.6%), followed closely by pediatrician encounters making up 27.5% of total encounters from 2018–2023. These two provider types comprise over 60% of all encounters over the 5-year timespan. Encounters with other provider types were less common, with the third most common encounter being Child and Youth Mental Health (CYMH) clinicians, totalling 8.6% of total encounters. 37.6% of encounters were for male patients and 42.9% for female patients with 6.8% reporting “Other” genders and 12.7% declining to answer. Medication concerns are the most common reason for accessing Compass, regardless of gender. Therapy questions, resource coordination issues, and diagnostic clarification followed in frequency, comprising a similar amount of consults. Compass consultations have the potential to benefit three groups of people: the specific patient being consulted on, the provider requesting the consultation, as well as the provider’s colleagues who might benefit from peer consultation. Conclusions Capacity building is important given Compass receives calls from rural and remote areas where there are no psychiatrists or child psychiatrists where general practitioners and clinicians regularly work with patients along the entire spectrum of mental health and substance use disorders. © 2025 Tsang et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."
10.1002/cam4.5201,Cancer and psychiatric diagnoses in the year preceding suicide,2022,Geoffrey Kahn,,https://api.openalex.org/works?filter=doi:10.1002/cam4.5201,,true,Gold,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cam4.5201,,5,0.642684,"Psychiatry, Psychiatric diagnosis, Medical diagnosis, Medicine, Psychology, Schizophrenia (object-oriented programming), Pathology",,"Geoffrey Kahn, Samantha Tam, Julia W. Felton, Joslyn Westphal, Gregory E. Simon, Ashli Owen‐Smith, Rebecca C. Rossom, Arne Beck, Frances L. Lynch, Yihe G. Daida, Christine Y. Lu, Stephen C. Waring, Cathrine Frank, Esther Akinyemi, Brian K. Ahmedani","Kahn, G., Tam, S., Felton, J. W., Westphal, J., Simon, G. E., Owen‐Smith, A., Rossom, R. C., Beck, A., Lynch, F. L., Daida, Y. G., Lu, C. Y., Waring, S. C., Frank, C., Akinyemi, E., & Ahmedani, B. K. (2022). Cancer and psychiatric diagnoses in the year preceding suicide. . https://doi.org/10.1002/cam4.5201","Background: Patients with cancer are known to be at increased risk for suicide but little is known about the interaction between cancer and psychiatric diagnoses, another well-documented risk factor. Methods: Electronic medical records from nine healthcare systems participating in the Mental Health Research Network were aggregated to form a retrospective case–control study, with ICD-9 codes used to identify diagnoses in the 1 year prior to death by suicide for cases (N = 3330) or matching index date for controls (N = 297,034). Conditional logistic regression was used to assess differences in cancer and psychiatric diagnoses between cases and controls, controlling for sex and age. Results: Among patients without concurrent psychiatric diagnoses, cancer at disease sites with lower average 5-year survival rates were associated with significantly greater relative risk, while cancer disease sites with survival rates of >70% conferred no increased risk. Patients with most psychiatric diagnoses were at higher risk, however, there was no additional risk conferred to these patients by a concurrent cancer diagnosis. Conclusion: We found no evidence of a synergistic effect between cancer and psychiatric diagnoses. However, cancer patients with a concurrent psychiatric illness remain at the highest relative risk for suicide, regardless of cancer disease site, due to strong independent associations between psychiatric diagnoses and suicide. For patients without a concurrent psychiatric illness, cancer disease sites associated with worse prognoses appeared to confer greater suicide risk. © 2022 The Authors. Cancer Medicine published by John Wiley & Sons Ltd."
10.1111/cob.12664,Gender diversity among adolescents with obesity in a weight management programme,2024,Zachary J. E. Zytner,,https://api.openalex.org/works?filter=doi:10.1111/cob.12664,,true,Hybrid,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/cob.12664,,0,0.0,"Medicine, Obesity, Sexual orientation, Gender dysphoria, Diversity (politics), Gender identity, Weight management, Clinical psychology, Cross-sectional study, Body mass index, Demography, Weight loss, Psychology, Internal medicine, Sociology, Anthropology, Social psychology, Pathology",,"Zachary J. E. Zytner, Joshua R. Stanley, Preeti Grewal, Elizabeth Dettmer, Alène Toulany, Mark R. Palmert, Julia C. Sorbara","Zytner, Z. J. E., Stanley, J. R., Grewal, P., Dettmer, E., Toulany, A., Palmert, M. R., & Sorbara, J. C. (2024). Gender diversity among adolescents with obesity in a weight management programme. . https://doi.org/10.1111/cob.12664","Gender dysphoria (GD) and obesity share commonalities, including associations with mental health comorbidities, disordered eating, body dissatisfaction and may intensify with physical and developmental changes during adolescence. While associations of obesity and gender diversity have been identified, rates of gender diversity among adolescents with obesity remain unclear. The aim was to examine gender diversity among adolescents with obesity in a weight management programme. A single-centre cross-sectional questionnaire study was conducted. Eligible adolescents received the Gender Identity/GD Questionnaire for Adolescents and Adults (GIDYQ-AA), a validated instrument measuring gender diversity and GD. Gender identities, sexual orientations, questionnaire scores, and frequency of GD (GIDYQ-AA score <3) were determined. The relationship of GIDYQ-AA scores and BMI Z-score (BMIz) was assessed. Of 72 consenting youth, 29 assigned females (AF) and 17 assigned males (AM) completed GIDYQ-AA and demographic questions. Seventeen (59%) AF reported non-heterosexual orientations, and 6 (21%) reported non-cisgender identities. One (6%) AM reported non-cisgender identity. Two (4%) AF individuals had GD based on GIDYQ-AA scores. GIDYQ-AA scores did not correlate with BMIz. In conclusion, adolescents with obesity, particularly AF with non-heterosexual orientation, reported high rates of non-cisgender identity and GD. Routine screening for gender-related concerns in weight management settings may be warranted. © 2024 The Authors. Clinical Obesity published by John Wiley & Sons Ltd on behalf of World Obesity Federation."
10.1038/s41398-025-03360-0,Decoding vital variables in predicting different phases of suicide among young adults with childhood sexual abuse: a machine learning approach,2025,Wenbang Niu,,https://api.openalex.org/works?filter=doi:10.1038/s41398-025-03360-0,,true,Gold,https://doi.org/10.1038/s41398-025-03360-0,,0,0.0,"Sexual abuse, Psychology, Suicide prevention, Clinical psychology, Psychiatry, Human factors and ergonomics, Poison control, Injury prevention, Developmental psychology, Medicine, Medical emergency",,"Wenbang Niu, Yi Feng, Jiaqi Li, Shicun Xu, Zhihao Ma, Yuan Yuan Wang","Niu, W., Feng, Y., Li, J., Xu, S., Ma, Z., & Wang, Y. Y. (2025). Decoding vital variables in predicting different phases of suicide among young adults with childhood sexual abuse: a machine learning approach. . https://doi.org/10.1038/s41398-025-03360-0","Young adults with childhood sexual abuse (CSA) are an especially vulnerable group to suicide. Suicide encompasses different phases, but for CSA survivors the salient factors precipitating suicide are rarely studied. In this study, from a progressive perspective of suicidal thoughts and behaviors (STB), we aim to identify distinct risk factors for predicting different stages of STB, i.e., suicidal ideation (SI), suicide plan (SP), and suicide attempt (SA), among young adults with CSA experience. Based on mental health profiles of 4,070 young adult CSA survivors from a cross-sectional survey, we constructed five random forest classification models to respectively classify high suicidality, SI, SP, and SA. The common crucial factors for predicting SI, SP, and SA included NSSI and depression. The special important predictors for SI included OCD, anxiety, PTSD, and social rhythm. Co-occurrence of other types of childhood abuse and traumatic events was a special important predictor for SP among participants with SI. Self-compassion was the most crucial factor in classifying SA from those with SI. Social rhythm, co-occurrence of other types of childhood abuse, domestic violence, fear of happiness, and self-compassion made specific contribution to the prediction of SI, SP, and SA. However, the random forest model failed to accurately classify SA from those with SP, which was consistent with existing research. Our findings highlighted the importance of identifying suicidal characteristics for specified interventions at different stages of suicide for young people with CSA experiences. © The Author(s) 2025."
10.1093/ejendo/lvae126,The natural course of bone mineral density in transgender youth before medical treatment; a cross sectional study,2024,Maria Anna Theodora Catharina van der Loos,,https://api.openalex.org/works?filter=doi:10.1093/ejendo/lvae126,,true,Hybrid,https://doi.org/10.1093/ejendo/lvae126,,1,0.761109,"Medicine, Bone mineral, Femoral neck, Lean body mass, Internal medicine, Population, Cross-sectional study, Young adult, Standard score, Dual-energy X-ray absorptiometry, Body mass index, Demography, Osteoporosis, Body weight, Pathology, Environmental health, Machine learning, Sociology, Computer science",,"Maria Anna Theodora Catharina van der Loos, Lidewij Sophia Boogers, Daniel Klink, Martin den Heijer, Chantal M Wiepjes, Sabine E Hannema","Loos, M. A. T. C. V. D., Boogers, L. S., Klink, D., Heijer, M. D., Wiepjes, C. M., & Hannema, S. E. (2024). The natural course of bone mineral density in transgender youth before medical treatment; a cross sectional study. . https://doi.org/10.1093/ejendo/lvae126","Objective: Bone mineral density (BMD) Z-scores decrease during puberty suppression in transgender youth. Assessment of treatment impact has been based on the assumption that without intervention, BMD Z-scores remain stable. However, the natural course of BMD in this population is unknown. Design: Retrospective cross-sectional study. Methods: Dual-energy X-ray absorptiometry scans prior to medical intervention were included from 333 individuals assigned male at birth (AMAB) and 556 individuals assigned female at birth (AFAB) aged 12-25 years. The relationship between age and BMD Z-scores of sex assigned at birth was analysed for the lumbar spine (LS), total hip (TH), femoral neck (FN), and total-body-less-head (TBLH), adjusted for height SDS, height-adjusted lean mass Z-score, and whole body percentage fat Z-score. Results: In individuals AMAB, the BMD Z-score was negatively associated with age between 12 and 22 years: LS -0.13/year (95% confidence interval, CI -0.17; -0.10); TH -0.05/year (95% CI -0.08; -0.02); FN -0.06/year (95% CI -0.10; -0.03); and TBLH -0.12/year (95% CI -0.15; -0.09). Adjusting for height-adjusted lean mass Z-score attenuated the association at the LS and TBLH and eliminated the association at the TH and FN. BMD Z-scores and age were not associated between 22 and 25 years. In individuals AFAB, BMD Z-scores were only associated with age at the TBLH (-0.08/year, 95% CI -0.12; -0.04) between age 12 and 20 years. Conclusion: In individuals AMAB aged 12-22 years prior to any treatment, BMD Z-scores were inversely correlated with age. This could imply that BMD increases less in individuals AMAB than in the general population, and that changes in Z-score during puberty suppression and subsequent hormone supplementation are not necessarily due to treatment, but possibly related to lifestyle factors. © 2024 The Author(s)."
10.1177/07067437221147420,<i>“I Don’t Feel at Home in This World”</i> Sexual and Gender Minority Emerging Adults’ Self-Perceived Links Between Their Suicidal Thoughts and Sexual Orientation or Gender Identity,2023,Diana van Bergen,,https://api.openalex.org/works?filter=doi:10.1177/07067437221147420,,true,Green,https://pure.rug.nl/ws/files/767363570/van-bergen-et-al-2023-i-don-t-feel-at-home-in-this-world-sexual-and-gender-minority-emerging-adults-self-perceived.pdf,,4,,"Minority stress, Psychology, Sexual minority, Suicidal ideation, Sexual orientation, Worry, Feeling, Clinical psychology, Sexual identity, Transgender, Developmental psychology, Poison control, Social psychology, Suicide prevention, Human sexuality, Anxiety, Gender studies, Psychiatry, Medicine, Environmental health, Sociology, Psychoanalysis",,"Diana van Bergen, Eva Dumon, Luis A. Parra, Joz Motmans, Lesley C. Biedermann, Renske Gilissen, Gwendolyn Portzky","Bergen, D. V., Dumon, E., Parra, L. A., Motmans, J., Biedermann, L. C., Gilissen, R., & Portzky, G. (2023). <i>“i don’t feel at home in this world”</i> sexual and gender minority emerging adults’ self-perceived links between their suicidal thoughts and sexual orientation or gender identity. . https://doi.org/10.1177/07067437221147420","Objectives: To examine whether sexual and gender minority (SGM) emerging adults perceived their SGM status was linked to suicidal ideation, and to explore if their responses fell within tenets of the minority stress framework. Method: Open text (survey) responses of Dutch and Flemish SGM emerging adults (n = 187) were thematically analysed using the constant comparative comparison method for qualitative analysis. Results: We identified 8 themes in our qualitative analysis. Two themes fell within the scope of the minority stress framework that has received little attention: (1) concerns about relationships and family planning and (2) feeling different (internal stressor). Two additional themes emerged largely beyond the scope of existing minority stress framework studies on suicidality: (3) SGM-related questioning; (4) negativity in LGBT communities. Four established minority stress framework themes emerged: (5) gender identity stress; (6) victimization; (7) coming-out stress; (8) psychological difficulties linked to SGM status. Conclusion: Suicide prevention needs to focus on supporting SGM emerging adults who worry about feeling “different”, or who have concerns over their romantic and family life, on reducing gender minority stress, as well as on caring for those who are victimized due to their sexual or gender identity. © The Author(s) 2023."
10.4274/jcp.2023.05945,Pathological Internet use Levels and Psychiatric Diagnoses in Adolescents Admitted to a Child Psychiatry Outpatient Clinic after Face-to-face Education Restriction Due to the Pandemic,2023,Didem Ayyıldız,,https://api.openalex.org/works?filter=doi:10.4274/jcp.2023.05945,,true,Bronze,https://doi.org/10.4274/jcp.2023.05945,,0,0.0,"Psychiatry, Medical diagnosis, Pathological, Face-to-face, Medicine, Pandemic, Face (sociological concept), Psychiatric diagnosis, Child and adolescent psychiatry, Outpatient clinic, Coronavirus disease 2019 (COVID-19), Psychology, Disease, Schizophrenia (object-oriented programming), Social science, Philosophy, Epistemology, Pathology, Sociology, Infectious disease (medical specialty), Internal medicine",,"Didem Ayyıldız, Funda Gümüştaş","Ayyıldız, D. & Gümüştaş, F. (2023). Pathological internet use levels and psychiatric diagnoses in adolescents admitted to a child psychiatry outpatient clinic after face-to-face education restriction due to the pandemic. . https://doi.org/10.4274/jcp.2023.05945","Introduction: During the period of social restrictions against the pandemic, the screen time of individuals increased significantly, and youths’ mental health was adversely affected due to the restriction of peer interactions and physical activities. The aim of this study was to evaluate the levels of internet overuse and psychiatric disorders in adolescents who applied to the child psychiatry outpatient clinic after the distance education period. Materials and Methods: A semi-structured tool, “Schedule for Affective Disorders and Schizophrenia for School-Age Children-Present and Lifetime Version” (K-SADS-PL) was used to assess psychiatric diagnoses and Young Internet Addiction Test (IAT) to determine excessive internet usage. A total of 141 adolescents aged 11-18 years were recruited for this study. Results: The average score for IAT was statistically significantly higher in the youths with social anxiety disorder compared to those without (p=0.001) even after controlling for socioeconomic status (SES) (p=0.007). According to the hierarchical regression analyses, the girl gender (B=-6.899, p=0.029), younger age (B=-1.526, p=0.032) and co-morbidity of OCD (B=5.292, p=0.042) have statistically significantly predicted higher IAT scores in adolescents diagnosed with anxiety disorders. Conclusion: Identifying the common psychiatric diagnoses related to pathological internet use in adolescents, who started face-to-face education after a long break would enable mental health professionals to plan appropriate interventions for problematic areas particularly in vulnerable population more quickly when similar outbreaks recur. © 2023, Galenos Publishing House. All rights reserved."
10.1007/s00787-023-02243-3,“I’m always going to be tired”: a qualitative exploration of adolescents’ experiences of fatigue in depression,2023,Nina Higson‐Sweeney,,https://api.openalex.org/works?filter=doi:10.1007/s00787-023-02243-3,,true,Hybrid,https://doi.org/10.1007/s00787-023-02243-3,,5,0.556713,"Depression (economics), Thematic analysis, Psychology, Clinical psychology, Psychiatry, Qualitative research, Social science, Sociology, Economics, Macroeconomics",,"Nina Higson‐Sweeney, Kate Cooper, Barnaby D. Dunn, Maria Loades","Higson‐Sweeney, N., Cooper, K., Dunn, B. D., & Loades, M. (2023). “i’m always going to be tired”: a qualitative exploration of adolescents’ experiences of fatigue in depression. . https://doi.org/10.1007/s00787-023-02243-3","Adolescent depression is a prevalent and disabling condition, but current psychological treatments are only moderately effective. One way to enhance outcomes is to further our understanding of adolescent depression and improve our capacity to target the most frequently reported and problematic symptoms. A common but often neglected symptom of depression is fatigue, which is associated with considerable impairment and has the potential to interfere with adolescents’ engagement in psychological therapies. Despite this, the experience of fatigue in adolescent depression and how we target it in treatment is currently poorly understood. Therefore, we aimed to explore adolescents’ experiences and understandings of fatigue in depression, recruiting from clinical and community settings. Semi-structured interviews were conducted with 19 UK-based adolescents aged 14–18 years old with elevated symptoms of depression. Using reflexive thematic analysis, three themes were generated. Fatigue is a complex concept explored adolescents’ understanding of fatigue as a dynamic, multifaceted symptom which had mental and physical components. Trapped in a cycle of fatigue considered the complex and reciprocal relationship between fatigue and other depressive symptoms, and the subsequent impact of limited energy on engagement with everyday activities. Finally, stigma as a barrier to help-seeking highlighted how adolescents were reluctant to seek help due to experienced stigma and the perception that fatigue was not a serious enough symptom. Findings from this study suggest that fatigue should be viewed as a psychological as well as somatic symptom of depression, with implications regarding the identification and treatment of fatigue in depression in routine clinical practice. © The Author(s) 2023."
10.3390/ijerph21111472,How Experiences of Stigma and Discrimination at Various Points in the Queer Life Course Interrelate with Alcohol Use: Views from Sexually and Gender Diverse Youth,2024,Jorge Flores-Aranda,,https://api.openalex.org/works?filter=doi:10.3390/ijerph21111472,,true,Gold,https://doi.org/10.3390/ijerph21111472,,0,0.0,"Stigma (botany), Life course approach, Queer, Psychology, Clinical psychology, Developmental psychology, Psychiatry, Psychoanalysis",,"Jorge Flores-Aranda, Yannick Gaudette, Anthea Dalle, Dominic Nadeau, Mathieu Goyette","Flores-Aranda, J., Gaudette, Y., Dalle, A., Nadeau, D., & Goyette, M. (2024). How experiences of stigma and discrimination at various points in the queer life course interrelate with alcohol use: views from sexually and gender diverse youth. . https://doi.org/10.3390/ijerph21111472","Background: The life courses of sexually and gender diverse individuals are shaped by a series of events that include acceptance of one’s own sexual orientation or gender identity, the coming out process and socialization in the LGBTQ+ (for Lesbian, Gay, Bisexual, Transgender, Queer/Questioning, and other sexual orientations and gender identities represented by the plus sign) environment. Generally experienced in a cis-heteronormative context, this process is marked by stigma and discrimination and the social harms they can cause, including a higher-than-average prevalence of alcohol use. Objectives: To profile the alcohol use of sexually and gender diverse (SGD) youth from a life course perspective and to explore individual perceptions regarding the personal, social and cultural factors (including stigmatization and its consequences) modulating their consumption. Methodology: This qualitative descriptive study is grounded in symbolic interactionism. Semi-structured interviews lasting approximately 90 min were conducted with LGBTQ+ youth aged 18 to 30 using alcohol at least once a week. A thematic analysis was performed. Results: A total of 31 individuals aged 18–29 (average age: 25) were interviewed. The average score regarding alcohol use was 14.25 (Standard Deviation -SD-: 4–31), which corresponds to a moderate risk and indicates the need for a brief intervention. Our study documents how the higher alcohol use among LGBTQ+ youth is shaped by individual, community and cultural factors at different points in the queer life course. Among the factors influencing drinking are the emotions experienced when questioning sexual orientation and/or gender identity as well as the feelings resulting from stigma and discrimination. Our findings also indicate the influence of socializing in the queer community and meeting peers and partners, as well as that of LGBTQ+ cultural practices. Discussion: Our study indicates the need for grassroots-level interventions that work to mitigate social pressures in queer socialization contexts. Accordingly, any intervention, whether preventive or therapeutic, must consider the interplay of personal, social, community and cultural factors. Interventions regarding alcohol use must build on the strengths of community and the sense of belonging. © 2024 by the authors."
10.1210/clinem/dgad124,Endocrine Health and Health Care Disparities in the Pediatric and Sexual and Gender Minority Populations: An Endocrine Society Scientific Statement,2023,Alicia Diaz-Thomas,,https://api.openalex.org/works?filter=doi:10.1210/clinem/dgad124,,true,Bronze,https://academic.oup.com/jcem/article-pdf/108/7/1533/50604690/dgad124.pdf,,16,0.999952,"Transgender, Sexual minority, Health equity, Reproductive health, Medicine, Health care, Ethnic group, Gerontology, Population, Sexual orientation, Psychology, Public health, Gender studies, Environmental health, Political science, Nursing, Sociology, Social psychology, Law",,"Alicia Diaz-Thomas, Sherita Hill Golden, Dana Dabelea, Adda Grimberg, Sheela N. Magge, Joshua D. Safer, Daniel E. Shumer, Fatima Cody Stanford","Diaz-Thomas, A., Golden, S. H., Dabelea, D., Grimberg, A., Magge, S. N., Safer, J. D., Shumer, D. E., & Stanford, F. C. (2023). Endocrine health and health care disparities in the pediatric and sexual and gender minority populations: an endocrine society scientific statement. . https://doi.org/10.1210/clinem/dgad124","Endocrine care of pediatric and adult patients continues to be plagued by health and health care disparities that are perpetuated by the basic structures of our health systems and research modalities, as well as policies that impact access to care and social determinants of health. This scientific statement expands the Society's 2012 statement by focusing on endocrine disease disparities in the pediatric population and sexual and gender minority populations. These include pediatric and adult lesbian, gay, bisexual, transgender, queer, intersex, and asexual (LGBTQIA) persons. The writing group focused on highly prevalent conditions - growth disorders, puberty, metabolic bone disease, type 1 (T1D) and type 2 (T2D) diabetes mellitus, prediabetes, and obesity. Several important findings emerged. Compared with females and non-White children, non-Hispanic White males are more likely to come to medical attention for short stature. Racially and ethnically diverse populations and males are underrepresented in studies of pubertal development and attainment of peak bone mass, with current norms based on European populations. Like adults, racial and ethnic minority youth suffer a higher burden of disease from obesity, T1D and T2D, and have less access to diabetes treatment technologies and bariatric surgery. LGBTQIA youth and adults also face discrimination and multiple barriers to endocrine care due to pathologizing sexual orientation and gender identity, lack of culturally competent care providers, and policies. Multilevel interventions to address these disparities are required. Inclusion of racial, ethnic, and LGBTQIA populations in longitudinal life course studies is needed to assess growth, puberty, and attainment of peak bone mass. Growth and development charts may need to be adapted to non-European populations. In addition, extension of these studies will be required to understand the clinical and physiologic consequences of interventions to address abnormal development in these populations. Health policies should be recrafted to remove barriers in care for children with obesity and/or diabetes and for LGBTQIA children and adults to facilitate comprehensive access to care, therapeutics, and technological advances. Public health interventions encompassing collection of accurate demographic and social needs data, including the intersection of social determinants of health with health outcomes, and enactment of population health level interventions will be essential tools.  © 2023 The Author(s). Published by Oxford University Press on behalf of the Endocrine Society. All rights reserved."
