DOI,Title,Year,First author,Found in,OpenAlex API,Indexed in,is_oa,oa_status,oa_url,pdf url,cited by count,citation normalized percentile (value),Concepts,ISSN,Authors,APA reference,Abstract
10.1016/j.jpsychires.2025.05.055,Is ketamine safe for individuals in higher level of care treatment for eating disorders? Analysis of safety of subanesthetic ketamine in 104 patients,2025,Elizabeth Wassenaar,,https://api.openalex.org/works?filter=doi:10.1016/j.jpsychires.2025.05.055,,false,Closed,,,0,0.0,"Ketamine, Anesthesia, Medicine, Eating disorders, Psychiatry, Psychology",,"Elizabeth Wassenaar, Dan V. Blalock, Alan Duffy, Megan Riddle, Howard Weeks, Phil Mehler, Renee D. Rienecke","Wassenaar, E., Blalock, D. V., Duffy, A., Riddle, M., Weeks, H., Mehler, P., & Rienecke, R. D. (2025). Is ketamine safe for individuals in higher level of care treatment for eating disorders? analysis of safety of subanesthetic ketamine in 104 patients. . https://doi.org/10.1016/j.jpsychires.2025.05.055","Eating disorders are among the most challenging and fatal mental illnesses and, due to the complication of medical instability caused by malnutrition or other disordered eating behaviors, pose unique treatment challenges for patients with co-occurring depression and mood disorders. Randomized control trials have demonstrated “rapid and robust antidepressant effects” of generic ketamine in individuals with treatment-resistant depression and bipolar depression. This paper assesses the medical safety of ketamine as a treatment for co-occurring treatment-resistant depression or bipolar depression in patients in higher levels of care for their eating disorders. A retrospective analysis was conducted on 104 patients receiving higher levels of care for their eating disorder and who had co-occurring treatment-resistant depression or bipolar disorder. Data on medical safety, particularly in the context of medical and nutritional instability, was collected and analyzed. The findings demonstrated that ketamine is a safe intervention for patients with eating disorders and co-occurring treatment-resistant depression or bipolar depression, even in cases where relative medical or nutritional instability was present due to disordered eating behaviors. This paper presents that ketamine can be used safely with medical monitoring in patents with co-occurring eating disorder and treatment-resistant depression or bipolar depression, despite the challenges posed by medical and nutritional instability in this patient population. © 2025 Elsevier Ltd"
10.1016/j.eatbeh.2023.101745,Sexual minority status and food and alcohol disturbance among college students: The moderating role of body esteem,2023,Luke Herchenroeder,,https://api.openalex.org/works?filter=doi:10.1016/j.eatbeh.2023.101745,,false,Closed,,,4,0.569192,"Psychology, Calorie, Stressor, Clinical psychology, Psychological resilience, Psychological intervention, Alcohol abuse, Developmental psychology, Social psychology, Psychiatry, Medicine, Endocrinology",,"Luke Herchenroeder, Shannon Speed, Rose Marie Ward, Ellen W. Yeung","Herchenroeder, L., Speed, S., Ward, R. M., & Yeung, E. W. (2023). Sexual minority status and food and alcohol disturbance among college students: the moderating role of body esteem. . https://doi.org/10.1016/j.eatbeh.2023.101745","Food and alcohol disturbance (FAD; restricting caloric intake before, during, or after drinking to either offset calories or to increase intoxication) is common among college students and poses a threat to students' health. In conjunction, sexual minority (SM; i.e., not exclusively heterosexual) college students may be at increased risk of engaging in alcohol misuse and disordered eating compared to their heterosexual peers due to exposure to minority stress. However, little research has examined whether engagement in FAD differs by SM status. Body esteem (BE) is an important resilience factor among SMs that may influence SM students' risk of participating in FAD. Therefore, the aim of the present study was to understand the association between SM status and FAD with additional interest in BE as a moderating factor. Participants were 459 college students who engaged in past 30-day binge drinking. Most participants identified as White (66.7 %), female (78.4 %), heterosexual (69.3 %), with a mean age of 19.60 (SD = 1.54) years. Participants completed two surveys (3 weeks apart) over the course of an academic semester. Analyses revealed a significant interaction between SM status and BE, such that SMs with lower BE (T1) reported more engagement in FAD-intoxication (T2), whereas SMs with higher BE (T1) reported less engagement in FAD-calories (T2) and FAD-intoxication (T2) than their heterosexual peers. Stressors associated with body esteem may contribute to increased FAD engagement among SM students. Consequently, BE may be an especially important target for interventions aimed at reducing FAD among SM college students. © 2023 Elsevier Ltd"
10.1016/s2215-0366(24)00108-1,"Mental health after the COVID-19 pandemic among Finnish youth: a repeated, cross-sectional, population-based study",2024,Olli Kiviruusu,,https://api.openalex.org/works?filter=doi:10.1016/s2215-0366(24)00108-1,,false,Closed,,,31,0.999967,"Coronavirus disease 2019 (COVID-19), Pandemic, Cross-sectional study, 2019-20 coronavirus outbreak, Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), Population, Betacoronavirus, Mental health, Medicine, Virology, Demography, Environmental health, Psychiatry, Sociology, Outbreak, Disease, Infectious disease (medical specialty), Pathology",,"Olli Kiviruusu, Klaus Ranta, Maija Lindgren, Henna Haravuori, Yasmina Silén, Sebastian Therman, Jukka Lehtonen, Laura Sares‐Jäske, Terhi Aalto‐Setälä, Mauri Marttunen, Jaana Suvisaari","Kiviruusu, O., Ranta, K., Lindgren, M., Haravuori, H., Silén, Y., Therman, S., Lehtonen, J., Sares‐Jäske, L., Aalto‐Setälä, T., Marttunen, M., & Suvisaari, J. (2024). Mental health after the covid-19 pandemic among finnish youth: a repeated, cross-sectional, population-based study. . https://doi.org/10.1016/s2215-0366(24)00108-1","Background: High levels of mental health problems among young people were reported during the COVID-19 pandemic, but studies of the post-pandemic period are scarce. We assessed mental health problems among Finnish youth before, during, and after the COVID-19 pandemic using nationwide population-based samples. Our aim was to examine in which direction the heightened levels of adolescent mental health problems have developed after the pandemic. Methods: In this national, repeated cross-sectional, population-based study in Finland, we recruited students at lower and upper secondary level (aged 13–20 years) who were taking part in the Finnish School Health Promotion (SHP) survey in 2015–23 (119 681–158 897 participants per round). The SHP is based on total sampling and conducted biennially between March and May. Self-reports covered the seven-item Generalized Anxiety Disorder Scale; the two-item Patient Health Questionnaire for depression; the Mini Social Phobia Inventory for social anxiety; the Short Warwick–Edinburgh Mental Wellbeing Scale for mental wellbeing; loneliness; the Sick, Control, One Stone, Fat, Food measure for disordered eating; and suicidality (suicidal ideation, deliberate self-harm, and suicide attempts). Scales were dichotomised using validated cutoffs. Presence of any and comorbid mental health problems was assessed. Logistic (for dichotomised outcomes) and linear (for Short Warwick–Edinburgh Mental Wellbeing Scale) mixed effects models were used to analyse the effect of survey year on mental health, controlling for sociodemographic background factors and stratified by gender and school level. Cisgender and transgender youth were compared. Findings: Between 2015 and 2023, the SHP study recruited 722 488 students (371 634 [51·6%] girls and 348 857 [48·4%] boys) with a mean age of 15·8 years (SD 1·3) who were either in the eighth and ninth grades of comprehensive school or the first and second years of general and vocational upper secondary schools in Finland. The proportion of participants with generalised anxiety, depression, and social anxiety symptoms above the cutoff increased from pre-COVID-19 levels to 2021 and remained at these higher levels in 2023 among all study groups. Among girls in lower secondary education, prevalence of generalised anxiety, depression, and social anxiety symptoms increased from 2021 to 2023, as did social anxiety among girls in upper secondary education. Among boys, the proportion with social anxiety symptoms decreased between 2021 and 2023. Mental wellbeing scores decreased in all groups between 2021 and 2023, and disordered eating increased in girls, and in boys in lower secondary education. Suicidality increased in girls but not in boys. Loneliness was the only measure to show improvement in all groups from 2021 to 2023. In 2023, 55 895 (72·6%) of 76 994 girls and 22 718 (32·8%) of 69 205 boys reported at least one mental health problem, and 37 250 (48·4%) girls and 9442 (13·6%) boys reported comorbid mental health problems. Among both transfeminine and transmasculine youth, the prevalence of generalised anxiety and depression symptoms decreased from 2021 to 2023, but compared with cisgender youth, the proportions were significantly higher throughout. Interpretation: The effects of the COVID-19 pandemic on youth mental health could be long lasting. In this study, the substantial change for the better among transgender youth was a positive exception. Providing adequate support and treatment for young people with poor mental health is essential, but solutions to the mental health crisis need to address a wider societal perspective and should be developed in partnership with young people. Funding: NordForsk, Research Council of Finland. Translations: For the Finnish and Swedish translations of the abstract see Supplementary Materials section. © 2024 Elsevier Ltd"
10.1002/ohn.1172,Facial Feminization Surgery and Mental Health Resource Utilization: A Retrospective Institutional Review,2025,Pauline P. Huynh,,https://api.openalex.org/works?filter=doi:10.1002/ohn.1172,,false,Closed,https://doi.org/10.1002/ohn.1172,,0,0.0,"Mental health, Medicine, Retrospective cohort study, Health care, Anxiety, Medical record, Medical diagnosis, Mood, Psychiatry, Surgery, Pathology, Economics, Economic growth",,"Pauline P. Huynh, Andrew J. Kleinberger, K. Brandstetter, David W. Chou, Alice Pressman, Charles Shih","Huynh, P. P., Kleinberger, A. J., Brandstetter, K., Chou, D. W., Pressman, A., & Shih, C. (2025). Facial feminization surgery and mental health resource utilization: a retrospective institutional review. . https://doi.org/10.1002/ohn.1172","Objective: This study aims to assess the effects of facial feminization surgery (FFS) on mental health resource utilization among patients with gender dysphoria within an integrated multicenter health care system. Study Design: A retrospective database review. Setting: An equal-access, integrated health care system. Methods: We retrospectively analyzed the medical records of Kaiser Permanente Northern California patients who underwent FFS from 2016 to 2021 on utilization of mental health services in a large integrated health care system. Full FFS was defined as all 3 facial thirds. We compared average quarterly utilization for 12 to 24 months before FFS with quarterly utilization during 12 to 24 months of follow-up. Patients who did not have continuous coverage for at least 12 months before and 12 months after FFS were excluded. Results: A total of 699 FFS cases were performed between 2016 and 2021, of which 478 cases were included (35.6 ± 12.3 years old, 207 [43.3%] had full FFS). Wilcoxon matched-pairs signed-rank tests comparing pre-FFS and post-FFS utilization counts showed statistically significant reductions in the number of mental health-associated visits. Age and comorbid mental health diagnoses were significant predictors of mental health resource utilization in the pre-FFS period. A comorbid mood or anxiety disorder was a predictor of changes in resource utilization following FFS. Conclusion: To our knowledge, this endeavor is the first utilization study of FFS conducted in the United States. FFS was associated with significantly lower utilization of mental health services in the 12-month post-FFS period compared to the 12-month pre-FFS period. © 2025 American Academy of Otolaryngology–Head and Neck Surgery Foundation."
10.1016/j.eprac.2023.11.011,Serum Hormone Concentrations in Transgender Youth Receiving Estradiol,2023,Catherine Sumerwell,,https://api.openalex.org/works?filter=doi:10.1016/j.eprac.2023.11.011,,false,Closed,,,1,0.565244,"Medicine, Transdermal, Estrogen, Testosterone (patch), Internal medicine, Endocrinology, Spironolactone, Hormone, Pharmacology, Heart failure",,"Catherine Sumerwell, Kristen Carlin, Elaine Walsh, Juanita K. Hodax","Sumerwell, C., Carlin, K., Walsh, E., & Hodax, J. K. (2023). Serum hormone concentrations in transgender youth receiving estradiol. . https://doi.org/10.1016/j.eprac.2023.11.011","Objective: This study aimed to evaluate the serum estradiol levels in gender-diverse youth to compare the efficacy of different estradiol routes in achieving therapeutic blood levels and suppressing serum testosterone levels. Methods: This was a retrospective chart review of patients who initiated estradiol at an adolescent gender clinic between 2010 and 2019. Data on the route of estradiol administration and antiandrogen use (spironolactone or gonadotropin-releasing hormone agonist) were collected, and laboratory data were analyzed. Scatterplots were used to visualize the relationship between the estradiol dose and testosterone and estradiol laboratory values. Results: A total of 118 patients were included, with a mean (standard deviation [SD]) age of 17.2 (1.6) years. The most common route of estradiol administration was oral only (62.7%), followed by transdermal only (23.7%), multiple routes excluding subcutaneous (8.5%), and any subcutaneous (5.1%). Notable variability was observed in the serum estradiol levels, with means (SDs) of 131.9 (120.4) pg/mL for those on oral estrogen 6 to 8 mg per day, 62.6 (40.3) pg/mL for those on transdermal estrogen 0.1 to 0.15 mg every 24 hours, and 53.6 (42.4) pg/mL for those on subcutaneous estradiol. In patients who received spironolactone, transdermal estradiol was associated with lower testosterone levels than estradiol administered orally or subcutaneously. Conclusion: Oral, transdermal, and subcutaneous administrations of estrogen all lead to increased serum estradiol levels and are effective for use in gender-affirming care for youth. Patients on transdermal estrogen tended to have lower serum estradiol levels but also had more suppression of serum testosterone levels. © 2023 AACE"
10.1111/epi.17759,Eating disorders occur at high rates in adolescents with epilepsy and are associated with psychiatric comorbidities and suicidality,2023,Itay Tokatly Latzer,,https://api.openalex.org/works?filter=doi:10.1111/epi.17759,,false,Closed,,,2,0.556713,"Epilepsy, Interquartile range, Anorexia nervosa, Psychiatry, Eating disorders, Pediatrics, Body mass index, Medicine, Psychology, Internal medicine",,"Itay Tokatly Latzer, Tracy K. Richmond, Bo Zhang, Phillip L. Pearl","Latzer, I. T., Richmond, T. K., Zhang, B., & Pearl, P. L. (2023). Eating disorders occur at high rates in adolescents with epilepsy and are associated with psychiatric comorbidities and suicidality. . https://doi.org/10.1111/epi.17759","Objectives: To assess the occurrence rate, characteristics, and impact of eating disorders (EDs) in adolescents with epilepsy. Methods: In this observational study, adolescents with epilepsy seen in a single center between 2013 and 2022 who had comorbid EDs were compared to two control groups of adolescents with only epilepsy and only EDs. Patients with intellectual disability or autism spectrum disorder were excluded. Data retrieved included demographic and anthropometric details and clinical variables relating to seizure types, EDs, and psychiatric disorders and behaviors. Results: A total of 376 subjects were included in the study: 84 adolescents with both epilepsy and eating disorders, 135 with only epilepsy, and 157 with only EDs. The rate of EDs in adolescents with epilepsy was 7.0% (95% confidence interval [CI] 5.6%–8.5%) overall, 11.3% (95% CI 8.8%–14.3%) in females, and 3.1% (95% CI 1.9%–4.8%) in males. The median (interquartile range [IQR]) time difference between the onset of epilepsy to an ED was 1.6 (.5–3.6) years. Among adolescents with epilepsy, those with an ED were more likely to be female (p =.001) and have a lower body mass index z-score (zBMI) percentile (p <.001). Epilepsy type, seizure frequency, or seizure duration were not specific for having or not having EDs. Among adolescents with EDs, those with epilepsy had a younger onset of their EDs (p <.001), included relatively more males (p =.007), and consisted of more cases of anorexia-nervosa-restrictive type (p <.001), and fewer cases of bulimia nervosa (p =.04) and binge eating disorder (p =.003). Adolescents with epilepsy and a comorbid ED were more likely to have psychiatric comorbidities such as depression, anxiety, and suicidality than adolescents with only epilepsy or EDs. Significance: EDs should be suspected and screened for in intellectually intact female and male adolescents with epilepsy, irrespective of their epilepsy type. If disturbed eating behaviors or EDs are identified, further evaluation should be directed at detecting other psychopathologies, including suicidality. © 2023 International League Against Epilepsy."
10.1097/sla.0000000000005472,Effect of Gender-affirming Facial Feminization Surgery on Psychosocial Outcomes,2022,Rachel M. Caprini,,https://api.openalex.org/works?filter=doi:10.1097/sla.0000000000005472,,false,Closed,,,67,0.999926,"Medicine, Psychosocial, Anger, Anxiety, Gender dysphoria, Affect (linguistics), Quality of life (healthcare), Mental health, Social isolation, Depression (economics), Social support, Clinical psychology, Psychiatry, Transgender, Psychology, Nursing, Communication, Psychoanalysis, Economics, Psychotherapist, Macroeconomics",,"Rachel M. Caprini, Michelle K. Oberoi, Dillon Dejam, Candace H. Chan, Hi’ilani M. K. Potemra, Katarina B. J. Morgan, Amy K. Weimer, Mark S. Litwin, Abie H. Mendelsohn, Justine C. Lee","Caprini, R. M., Oberoi, M. K., Dejam, D., Chan, C. H., Potemra, H. M. K., Morgan, K. B. J., Weimer, A. K., Litwin, M. S., Mendelsohn, A. H., & Lee, J. C. (2022). Effect of gender-affirming facial feminization surgery on psychosocial outcomes. . https://doi.org/10.1097/sla.0000000000005472","Objective: This study investigates the effect of gender-affirming facial feminization surgery (FFS) on psychosocial outcomes in patients with gender dysphoria. Background: Comprehensive analyses of psychosocial outcomes after gender-affirming FFS are absent in the literature resulting in a paucity of information on the impact of FFS on quality of life as well as ramifications in health insurance coverage of FFS. Methods: Scores from 11 validated, quantitative instruments from the Patient-Reported Outcomes Measurement Information System (PROMIS) assessing anxiety, anger, depression, global mental health, global physical health, satisfaction with sex life, positive affect, emotional support, social isolation, companionship, and meaning and purpose. Patients within the preoperative group (pre-FFS) were evaluated >30 days before surgery and patients within the postoperative group (post-FFS) were evaluated ≥10 weeks after surgery. Results: A total of 169 patients [mean (SD) age, 33.5 (10.8) years] were included. Compared with the pre-FFS group (n=107), the post-FFS group (n=62) reported improved scores anxiety (56.8±8.8 vs 60.1±7.9, P=0.01), anger (47.4±7.6 vs 51.2±9.6, P=0.01), depression (52.2±9.2 vs 57.0±8.9, P=0.001), positive affect (46.6±8.9 vs 42.9±8.7, P=0.01), meaning and purpose (49.9±10.7 vs 46.2±10.5, P=0.03), global mental health (46.7±7.6 vs 43.1±9.2, P=0.01), and social isolation (52.2±7.5 vs 55.4±7.4, P=0.01). Multivariable analysis to account for the effects of other gender-affirming surgeries, hormone therapy duration, preexisting mental health diagnoses, socioeconomic disparities, and patient-reported quality of social relationships on psychosocial functioning demonstrated that completion of FFS was independently predictive of improved scores. Conclusions: Gender-affirming FFS improves the quality of life by multiple psychosocial domains in transfeminine patients.  © 2022 Wolters Kluwer Health, Inc. All rights reserved."
10.1002/eat.24186,Eating disorder symptoms and comorbid mental health risk among teens recruited to a digital intervention research study via two online approaches,2024,Erin Kasson,,https://api.openalex.org/works?filter=doi:10.1002/eat.24186,,false,Closed,,,2,0.999967,"Social media, Medicine, Intervention (counseling), Eating disorders, Mental health, Feeling, Screen time, Psychopathology, Clinical psychology, Psychiatry, Psychology, Physical therapy, Physical activity, Social psychology, Political science, Law",,"Erin Kasson, Hannah S. Szlyk, Xiao Li, Anna Constantino‐Pettit, Arielle C. Smith, Melissa M. Vázquez, Denise E. Wilfley, C. Barr Taylor, Ellen E. Fitzsimmons‐Craft, Patricia Cavazos‐Rehg","Kasson, E., Szlyk, H. S., Li, X., Constantino‐Pettit, A., Smith, A. C., Vázquez, M. M., Wilfley, D. E., Taylor, C. B., Fitzsimmons‐Craft, E. E., & Cavazos‐Rehg, P. (2024). Eating disorder symptoms and comorbid mental health risk among teens recruited to a digital intervention research study via two online approaches. . https://doi.org/10.1002/eat.24186","Introduction: It is crucial to identify and evaluate feasible, proactive ways to reach teens with eating disorders (EDs) who may not otherwise have access to screening or treatment. This study aimed to explore the feasibility of recruiting teens with EDs to a digital intervention study via social media and a publicly available online ED screen, and to compare the characteristics of teens recruited by each approach in an exploratory fashion. Method: Teens aged 14–17 years old who screened positive for a clinical/subclinical ED or at risk for an ED and who were not currently in ED treatment completed a baseline survey to assess current ED symptoms, mental health comorbidities, and barriers to treatment. Bivariate analyses were conducted to examine differences between participants recruited via social media and those recruited after completion of a widely available online EDs screen (i.e., National Eating Disorders Association [NEDA] screen). Results: Recruitment of teens with EDs using the two online approaches was found to be feasible, with 934 screens completed and a total of 134 teens enrolled over 6 months: 77% (n = 103) via social media 23% (n = 31) via the NEDA screen. Mean age of participants (N = 134) was 16 years old, with 49% (n = 66) identifying as non-White, and 70% (n = 94) identifying as a gender and/or sexual minority. Teens from NEDA reported higher ED psychopathology scores (medium effect size) and more frequent self-induced vomiting and driven exercise (small effect sizes). Teens from NEDA also endorsed more barriers to treatment, including not feeling ready for treatment and not knowing where to find a counselor or other resources (small effect sizes). Discussion: Online recruitment approaches in this study reached a large number of teens with an interest in a digital intervention to support ED recovery, demonstrating the feasibility of these outreach methods. Both approaches reached teens with similar demographic characteristics; however, teens recruited from NEDA reported higher ED symptom severity and barriers to treatment. Findings suggest that proactive assessment and intervention methods should be developed and tailored to meet the needs of each of these groups. Public Significance: This study examined the feasibility of recruiting teens with EDs to a digital intervention research study via social media and NEDA's online screen, and demonstrated differences in ED symptoms among participants by recruitment approach. © 2024 Wiley Periodicals LLC."
10.1093/jsxmed/qdad043,Gender minority stress in transgender people: a major role for social network,2023,Sarah Collet,,https://api.openalex.org/works?filter=doi:10.1093/jsxmed/qdad043,,false,Closed,,,10,0.999952,"Psychology, Clinical psychology, Transgender, Suicidal ideation, Beck Depression Inventory, Stressor, Social support, Mental health, Social stress, Psychological intervention, Minority stress, Anxiety, Psychiatry, Sexual orientation, Sexual minority, Poison control, Suicide prevention, Social psychology, Medicine, Environmental health, Psychoanalysis",,"Sarah Collet, Meltem Kiyar, Klara Martens, Jolien Vangeneugden, Victoria G Simpson, Antonio Guillamón, Sven C. Mueller, Guy T’Sjoen","Collet, S., Kiyar, M., Martens, K., Vangeneugden, J., Simpson, V. G., Guillamón, A., Mueller, S. C., & T’Sjoen, G. (2023). Gender minority stress in transgender people: a major role for social network. . https://doi.org/10.1093/jsxmed/qdad043","Background: Gender minority individuals, on average, experience higher rates of mental health problems. Mounting work suggests that gender minority stress (GMS) contributes to mental health outcomes in transgender/gender-nonconforming individuals. Aim: We assessed whether GMS decreased in transgender people after initiating gender-affirming hormone therapy (GAHT), and we identified social predictors and hormonal associations for GMS at 2 time points. Methods: GMS was surveyed through self-report questionnaires tapping into proximal and distal stressors and coping constructs following the minority stress framework. Eighty-five transgender persons wishing to undertake hormonal interventions were assessed prospectively at start of GAHT and after 7.7 ± 3.5 months (mean ± SD). Sixty-five cisgender persons served as a control group. Outcomes: (1) Proximal stressors were surveyed by the Beck Depression Inventory II, State-Trait Anxiety Inventory, Scale for Suicide Ideation, Suicidal Thoughts/Attempts, Stigma Consciousness Questionnaire, and Perceived Stress Scale; (2) distal stressors by the Everyday Discrimination Scale; and (3) coping constructs by the Resilience Scale, social network, social standing, and Marlowe Crowne Social Desirability Scale. Results: Transgender people experienced higher rates of proximal stressors (Beck Depression Inventory II, State-Trait Anxiety Inventory, Scale for Suicide Ideation, Suicidal Thoughts/Attempts, Perceived Stress Scale) and had lower protective factors (social standing) prior to and during GAHT than cisgender people. Social network and resilience were lower in transgender people relative to cisgender peers only at baseline. Prospectively, decreasing trait anxiety was observed in transgender people. Social factors were adequate predictors of multiple GMS constructs. Specifically, a major role for social network emerged. As for hormonal associations, only serum estradiol levels in transgender women with GAHT were negatively associated with trait anxiety and suicidal thoughts/attempts but positively with resilience and social desirability. Clinical Implications: Stimulating a social environment supportive of diverse identities, particularly by investing in social networks as a resource for resilience, is likely to alleviate GMS. Strengths and Limitations: Longer duration of interventions with sex steroid treatment, with continued resilience-enhancing strategies, is needed to observe further alleviation of GMS in transgender persons. Also, objective and subjective GMS identification with heteronormative attitudes and beliefs should be surveyed for good measure when assessing GMS. Conclusion: Transgender people experienced more GMS throughout study visits than cisgender people did. With a relatively short period of GAHT, some significant changes in and predictors for experienced GMS emerged. © The Author(s) 2023. Published by Oxford University Press on behalf of The International Society of Sexual Medicine. All rights reserved."
10.1016/j.jpsychores.2023.111170,Factitious dermatitis in children and adolescents is highly comorbid with psychiatric disorders,2023,Ching-Fang Sun,,https://api.openalex.org/works?filter=doi:10.1016/j.jpsychores.2023.111170,,false,Closed,,,1,0.556713,"Medicine, Psychiatry, Cohort, Relative risk, Anxiety, Retrospective cohort study, Population, Depression (economics), Pediatrics, Incidence (geometry), Comorbidity, Cohort study, Attention deficit hyperactivity disorder, Internal medicine, Confidence interval, Physics, Environmental health, Optics, Economics, Macroeconomics",,"Ching-Fang Sun, Neha Singh, Martha Tenzer, Anita S. Kablinger","Sun, C., Singh, N., Tenzer, M., & Kablinger, A. S. (2023). Factitious dermatitis in children and adolescents is highly comorbid with psychiatric disorders. . https://doi.org/10.1016/j.jpsychores.2023.111170","Objective: Factitious dermatitis (FD) is a psychocutaneous disorder characterized by self-induced skin lesions. FD is related to mental illness, but the correlation is poorly defined in the pediatric population. Our study aims to investigate the risk of psychiatric disorders diagnosed after the FD diagnosis in children and adolescents. Methods: We conducted a retrospective cohort study over a seven-year period (2016–2022) to measure the incidence and risk ratio of psychiatric disorders in patients under age 19 years. The FD cohort was defined as patients with FD (International Classification of Diseases, ICD-10-CM: L98.1); the control cohort was defined as patients who attended a regular dermatology visit by applying a diagnostic code of disease of the skin and subcutaneous tissue (ICD-10-CM: L00–99). Results: A total of 453 patients were identified for analysis. We found that FD patients were more likely to be diagnosed with anxiety disorder (Relative risk [RR] 7.63; P < 0.001), obsessive-compulsive disorder (RR 6.20; P < 0.001), attention-deficit hyperactivity disorder (RR 4.90, P < 0.001), depression (RR 2.27; p = 0.02), sleep disorder (RR 2.23; P = 0.01), impulse disorder (RR 2.20; P = 0.04), and conduct disorder (RR 2.14; P = 0.04) within 1 year following the diagnosis of FD. Conclusion: FD is highly comorbid with psychiatric disorders. Though some practitioners believe FD could result from experimental or recreational behavior in children and adolescents, possible underlying psychiatric disorders should never be overlooked. © 2023 Elsevier Inc."
10.1007/s40618-025-02547-y,Stratified analysis of health and gender-affirming care among Italian transgender and gender diverse adults,2025,Matteo Marconi,,https://api.openalex.org/works?filter=doi:10.1007/s40618-025-02547-y,,false,Closed,,,2,0.999912,"Transgender, Transgender Person, Gender identity, Transgender people, Gender studies, Transgender women, Gerontology, Sociology, Medicine, Psychology, Family medicine, Human immunodeficiency virus (HIV), Men who have sex with men, Syphilis",,"Matteo Marconi, Angela Ruocco, Jiska Ristori, Stefania Bonadonna, Rosario Pivonello, Maria Cristina Meriggiola, Giovanna Motta, Francesco Lombardo, Maddalena Mosconi, Alessandro Oppo, Silvia Federici, Luca Bruno, Nunzia Verde, Alessandra Lami, Chiara Crespi, Martina Manoli, Paola Matarrese, Carmela Santangelo, Luciana Giordani, Maria Pagano, Cristiana Barbati, Sara D’Arienzo, Alessandra D. Fisher, Marina Pierdominici","Marconi, M., Ruocco, A., Ristori, J., Bonadonna, S., Pivonello, R., Meriggiola, M. C., Motta, G., Lombardo, F., Mosconi, M., Oppo, A., Federici, S., Bruno, L., Verde, N., Lami, A., Crespi, C., Manoli, M., Matarrese, P., Santangelo, C., Giordani, L., ... , & Pierdominici, M. (2025). Stratified analysis of health and gender-affirming care among italian transgender and gender diverse adults. . https://doi.org/10.1007/s40618-025-02547-y","Purpose: This study aimed to provide the first comprehensive analysis of the health status of transgender and gender-diverse (TGD) adults in Italy, addressing disparities in physical and mental health and access to gender-affirming care. By combining self-reported health data with clinical evaluations and incorporating demographic and clinical variables, the research offers a robust and previously unavailable health profile of this population. Methods: An anonymous online survey targeting TGD adults across Italy was conducted from June 2020 to June 2021. The survey consisted of self-reported health assessments and clinician-conducted evaluations, collecting data on chronic physical conditions, mental health disorders, infectious diseases, and gender-affirming care. Statistical analyses, including chi-square tests and logistic regression, identified associations between demographics and health outcomes. Results: Among 959 participants, mental health disorders were prevalent, with over half experiencing depression and/or anxiety. Non-binary individuals reported poorer health compared to binary individuals. Chronic conditions such as thyroid disorders were more common in individuals assigned female at birth (AFAB), whereas those assigned male at birth (AMAB) had higher rates of osteoporosis and sexually transmitted infections. Key health predictors included age, education, employment, and engagement in gender-affirming hormone therapy. Conclusion: The study reveals stark health disparities among TGD individuals in Italy, emphasizing the need for targeted health policies, expanded mental health services, and specialized healthcare provider training. © The Author(s), under exclusive licence to Italian Society of Endocrinology (SIE) 2025."
10.1002/eat.24403,Adolescent Patient Perspectives on Family‐Based Treatment: A Pilot Study,2025,Catherine Gao,,https://api.openalex.org/works?filter=doi:10.1002/eat.24403,,false,Closed,,,0,0.0,"Psychology, Family therapy, Developmental psychology, Psychotherapist",,"Catherine Gao, Catherine R. Drury, Simar Singh, Daniel Le Grange, Sasha Gorrell","Gao, C., Drury, C. R., Singh, S., Grange, D. L., & Gorrell, S. (2025). Adolescent patient perspectives on family‐based treatment: a pilot study. . https://doi.org/10.1002/eat.24403","Objective: Family-based treatment (FBT) is the recommended first-line treatment for adolescent eating disorders (EDs), yet evidence suggests it is effective for only 50% of youth. Ambivalence about initiating treatment and/or recovery predicts treatment nonresponse for youth with other psychiatric disorders and may also contribute to poor FBT outcomes. Thus, understanding patient perspectives on FBT is essential to mitigating challenges to treatment acceptance, with great potential for improving treatment efficacy. Methods: A qualitative, inductive approach was used to develop hypotheses about adolescents' perspectives on FBT and patient-perceived facilitators of ED recovery. Semi-structured interview data were analyzed using a grounded theory methodology. Results: Interviewees (N = 10) expressed ambivalence toward FBT—particularly its use of parental empowerment and pragmatic focus on weight recovery. Many participants stated that FBT was effective, necessary for recovery, and improved relationships with caregivers; however, some reported that a perceived lack of agency and sidelining of psychosocial distress and family conflict negatively impacted their treatment engagement. Regarding ED recovery, participants reported a preference for cognitive/emotional aspects of recovery and framed recovery as an ongoing or lifelong process. Peer support was identified as an important facilitator of behavior change. Discussion: Findings support addressing adolescent concerns (e.g., psychosocial well-being, agency, connection with peers, and family relationships) within the FBT framework. Results may inform future FBT implementation and adaptation and suggest the need for continued investigation of the treatment experience from multiple perspectives (i.e., patients, family members, and clinicians). © 2025 Wiley Periodicals LLC."
